title,date,wordcount,comments,interactions,images,videos,tags,category,time_since_posted,popularity_score,title_length,has_number,has_emotion,is_question,title_score,sentiment_score,positive,negative,neutral,posted_hour,is_weekday,classified_tags,has_famous_people_tag,has_place_tag,has_event_tag,has_org_tag,has_comments,has_interactions
Robot hình người - đấu trường mới của các ông lớn công nghệ,"Thứ hai, 17/2/2025, 08:13 (GMT+7)",1043.0,2.552688360458761,3.736780209312837,1.0,0.0,"['Trí tuệ nhân tạo - AI', 'Apple Inc.', 'Tesla', 'Công ty Meta', 'Robot hình người', 'Unitree']",7,1443.7833333333333,0.0092751428483103,13,0,0,0,0.03228225255570318,0.3834283649921417,0.43475348,0.051325113,0.51392144,8,1,"{'famous_people': ['Tesla', 'Unitree'], 'places': [], 'events': ['Trí tuệ nhân tạo - AI'], 'organizations': ['Công ty Meta'], 'others': ['Apple Inc.', 'Robot hình người']}",True,False,True,True,1,1
Đằng sau cơn sốt meme coin về người nổi tiếng,"Thứ ba, 4/2/2025, 05:00 (GMT+7)",1331.0,1.407223424814969,4.2904977377335465,2.0,0.0,"['Lừa đảo', 'Tiền số', 'Meme coin', 'rút thảm', 'bơm xả']",7,1759.0,0.0066435089910357,10,0,0,0,0.03401465078340958,0.1563807874917984,0.21440743,0.05802664,0.72756594,5,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Lừa đảo', 'Tiền số', 'Meme coin', 'rút thảm', 'bơm xả']}",False,False,False,False,1,1
Đảo Silicon' của Nhật Bản đến Việt Nam tìm nhân lực bán dẫn,"Thứ tư, 19/2/2025, 18:33 (GMT+7)",810.0,1.9873141109995491,6.316221533668755,2.0,0.0,"['Nhật Bản', 'Bán dẫn', 'FPT Semiconductor']",7,1385.45,0.0241234513043222,13,0,0,0,0.03228225255570318,0.3421456515789032,0.38410047,0.04195481,0.57394475,18,1,"{'famous_people': ['FPT Semiconductor'], 'places': ['Nhật Bản'], 'events': [], 'organizations': [], 'others': ['Bán dẫn']}",True,True,False,False,1,1
Kênh VTV biến mất trên một số nền tảng truyền hình,"Chủ nhật, 19/1/2025, 05:48 (GMT+7)",504.0,0.6983533452331834,0.7225625610298714,1.0,0.0,"['Đài truyền hình Việt Nam', 'VTV3', 'MyTV', 'FPT Play', 'VTV2', 'TV360']",7,1923.4062499999995,0.0004653477131004,11,0,0,0,0.03343718470750745,-0.9689143896102905,0.0051345658,0.974049,0.020816568,5,0,"{'famous_people': ['VTV3', 'MyTV', 'FPT Play', 'VTV2', 'TV360'], 'places': [], 'events': [], 'organizations': [], 'others': ['Đài truyền hình Việt Nam']}",True,False,False,False,1,1
Google từ bỏ trợ lý ảo Assisstant,"Thứ bảy, 15/3/2025, 07:50 (GMT+7)",335.0,2.126768613731478,4.46972299807752,1.0,0.0,"['Google', 'trợ lý ảo', 'Google Assistant', 'Gemini']",7,820.1666666666666,0.0173976665965868,7,0,0,0,0.03574704901111598,-0.8994271755218506,0.011745291,0.91117245,0.077082194,7,0,"{'famous_people': ['Google', 'Google Assistant', 'Gemini'], 'places': [], 'events': [], 'organizations': [], 'others': ['trợ lý ảo']}",True,False,False,False,1,1
Dùng tiêu chuẩn để dẫn dắt quốc gia phát triển',"Thứ bảy, 29/3/2025, 19:33 (GMT+7)",1005.0,1.1117290226882115,4.090326720681523,2.0,0.0,"['Bộ Khoa học và Công nghệ', 'Bộ trưởng Nguyễn Mạnh Hùng', 'Uỷ ban Tiêu chuẩn Đo lường Chất lượng quốc gia']",7,472.45,0.0188350444281855,10,0,0,0,0.03401465078340958,0.03593505918979645,0.076896794,0.040961735,0.8821415,19,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['Bộ Khoa học và Công nghệ', 'Bộ trưởng Nguyễn Mạnh Hùng'], 'others': ['Uỷ ban Tiêu chuẩn Đo lường Chất lượng quốc gia']}",False,False,False,True,1,1
Đẩy mạnh thương mại hóa 5G để thúc đẩy tăng trưởng kinh tế,"Chủ nhật, 2/3/2025, 17:26 (GMT+7)",592.0,1.407223424814969,3.801185964619552,1.0,0.0,"['5G', 'Hạ tầng số', 'Nghị quyết 57', 'Chỉ thị 05']",7,1122.5666666666666,0.0078169592024367,13,1,0,0,0.02517989870747355,0.9224187731742859,0.9340475,0.011628737,0.054323692,17,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['5G', 'Hạ tầng số', 'Nghị quyết 57', 'Chỉ thị 05']}",False,False,False,False,1,1
Người dùng Hà Nội trải nghiệm độ bền Oppo A5 Pro,"Thứ sáu, 21/3/2025, 09:00 (GMT+7)",595.0,0.0,0.0,3.5,0.0,"['Oppo', 'kháng nước', 'Oppo A5 Pro']",7,675.0,0.0,11,1,0,0,0.026334830859277816,0.9717286229133606,0.97638637,0.004657765,0.018955847,9,1,"{'famous_people': ['Oppo', 'Oppo A5 Pro'], 'places': [], 'events': [], 'organizations': [], 'others': ['kháng nước']}",True,False,False,False,0,0
Elon Musk dự định tạo ra 10.000 robot hình người năm 2025,"Chủ nhật, 2/2/2025, 19:00 (GMT+7)",605.0,2.250109956422129,5.135826554924184,1.0,0.0,"['Robot', 'Tesla', 'Elon Musk', 'Tesla Optimus']",7,1793.0,0.0118707509360667,12,1,0,0,0.02575736478337568,0.14885713160037994,0.1958456,0.04698847,0.7571659,19,0,"{'famous_people': ['Robot', 'Tesla', 'Elon Musk', 'Tesla Optimus'], 'places': [], 'events': [], 'organizations': [], 'others': []}",True,False,False,False,1,1
Apple công bố đầu tư 500 tỷ USD tại Mỹ,"Thứ ba, 25/2/2025, 06:18 (GMT+7)",506.0,3.4157817378022117,7.0932633748916585,1.0,0.0,"['Tim Cook', 'Apple Inc.', 'Donald Trump']",7,1253.7,0.0408122808096701,10,1,0,0,0.02691229693517995,0.8803437948226929,0.88723505,0.0068912418,0.1058737,6,1,"{'famous_people': ['Tim Cook', 'Donald Trump'], 'places': [], 'events': [], 'organizations': [], 'others': ['Apple Inc.']}",True,False,False,False,1,1
Trung Quốc ra mắt quỹ đổi mới sáng tạo 11 tỷ USD,"Thứ tư, 12/3/2025, 20:11 (GMT+7)",611.0,1.8268242635234544,4.552840451997219,1.0,0.0,"['Trung Quốc', 'đổi mới sáng tạo']",7,879.8166666666667,0.0157497646242648,12,1,0,0,0.02575736478337568,0.9004471898078918,0.91163665,0.011189466,0.07717391,20,1,"{'famous_people': [], 'places': ['Trung Quốc'], 'events': [], 'organizations': [], 'others': ['đổi mới sáng tạo']}",False,True,False,False,1,1
DeepSeek bị phát hiện lộ dữ liệu nhạy cảm,"Thứ năm, 30/1/2025, 15:03 (GMT+7)",424.0,4.224532735474765,8.785430745730714,1.0,0.0,"['Trung Quốc', 'Trí tuệ nhân tạo - AI', 'DeepSeek']",7,1868.95,0.0743891059703854,9,0,0,1,0.035029905653597496,-0.6405624151229858,0.027000178,0.6675626,0.3054372,15,1,"{'famous_people': ['DeepSeek'], 'places': ['Trung Quốc'], 'events': ['Trí tuệ nhân tạo - AI'], 'organizations': [], 'others': []}",True,True,True,False,1,1
Tham vọng đưa AI vào cuộc sống của Trung Quốc,"Chủ nhật, 16/3/2025, 07:00 (GMT+7)",1369.875,3.49256337708216,6.865488699462847,1.0,0.0,"['Trung Quốc', 'Trí tuệ nhân tạo - AI', 'DeepSeek']",7,797.0,0.051447917335736,10,0,0,1,0.034452439577695365,0.5762400031089783,0.6342252,0.057985164,0.30778968,7,0,"{'famous_people': ['DeepSeek'], 'places': ['Trung Quốc'], 'events': ['Trí tuệ nhân tạo - AI'], 'organizations': [], 'others': []}",True,True,True,False,1,1
Loạt smartphone được đón chờ nửa đầu 2025,"Thứ hai, 10/2/2025, 05:00 (GMT+7)",991.0,3.784058982188853,6.649920065505519,3.5,0.0,"['Apple Inc.', 'Huawei Mate X', 'iPhone SE 4', 'Oppo Find N5', 'Xiaomi 15 Ultra']",7,1615.0,0.0324974674759302,8,1,0,0,0.028067229086984214,0.9312589764595032,0.9369159,0.005656879,0.057427313,5,1,"{'famous_people': ['Huawei Mate X', 'Oppo Find N5'], 'places': [], 'events': [], 'organizations': [], 'others': ['Apple Inc.', 'iPhone SE 4', 'Xiaomi 15 Ultra']}",True,False,False,False,1,1
Samsung nâng cấp trải nghiệm AI tạo sinh trên Galaxy A series,"Thứ sáu, 4/4/2025, 20:00 (GMT+7)",699.0,0.0,0.0,0.0,0.0,"['Samsung', 'Samsung Electronics', 'Galaxy A Series', 'Awesome Intelligence']",7,328.0,0.0,12,0,0,1,0.0332975074258911,0.9400762915611267,0.95467585,0.014599541,0.030724566,20,1,"{'famous_people': ['Galaxy A Series', 'Awesome Intelligence'], 'places': [], 'events': [], 'organizations': ['Samsung', 'Samsung Electronics'], 'others': []}",True,False,False,True,0,0
Tình báo Hàn Quốc: DeepSeek thu thập dữ liệu cá nhân quá mức,"Thứ ba, 11/2/2025, 10:10 (GMT+7)",644.0,4.224532735474765,8.785430745730714,1.0,0.0,"['Hàn Quốc', 'Trí tuệ nhân tạo - AI', 'Dữ liệu cá nhân', 'DeepSeek']",7,1585.8333333333333,0.0622539989192036,13,0,0,1,0.03272004134998897,-0.8580769300460815,0.012521418,0.8705984,0.11688013,10,1,"{'famous_people': ['DeepSeek'], 'places': ['Hàn Quốc'], 'events': ['Trí tuệ nhân tạo - AI'], 'organizations': [], 'others': ['Dữ liệu cá nhân']}",True,True,True,False,1,1
Hoài nghi về chi phí 'siêu rẻ' của AI Trung Quốc DeepSeek,"Thứ ba, 28/1/2025, 14:15 (GMT+7)",793.0,4.224532735474765,8.785430745730714,1.0,0.0,"['Mỹ', 'Trí tuệ nhân tạo - AI', 'AI Trung Quốc', 'DeepSeek', 'AI giá rẻ', 'DeepSeek R1', 'DeepSeek V3']",7,1917.75,0.0743891059703854,12,0,0,1,0.0332975074258911,0.3639489710330963,0.6155883,0.25163934,0.13277234,14,1,"{'famous_people': ['DeepSeek', 'DeepSeek R1', 'DeepSeek V3'], 'places': ['Mỹ'], 'events': ['Trí tuệ nhân tạo - AI', 'AI Trung Quốc', 'AI giá rẻ'], 'organizations': [], 'others': []}",True,True,True,False,1,1
Việt Nam thuộc top đầu 'lạc quan về AI',"Thứ tư, 12/3/2025, 17:43 (GMT+7)",1097.0,1.9873141109995491,5.645047096752856,3.0,0.0,"['Trí tuệ nhân tạo - AI', 'VPBank', 'Trung tâm Đổi mới sáng tạo Quốc gia', 'AISC', 'Aitomatic']",7,882.2833333333333,0.0262099700858801,9,0,0,1,0.035029905653597496,0.9780746698379517,0.9809187,0.0028440491,0.016237143,17,1,"{'famous_people': ['VPBank'], 'places': [], 'events': ['Trí tuệ nhân tạo - AI', 'AISC', 'Aitomatic'], 'organizations': ['Trung tâm Đổi mới sáng tạo Quốc gia'], 'others': []}",True,False,True,True,1,1
Ông Trump có thể khơi mào làn sóng tích trữ màn hình,"Thứ sáu, 14/2/2025, 06:41 (GMT+7)",521.0,1.407223424814969,2.189882754307669,1.0,0.0,"['Mỹ', 'Trung Quốc', 'Donald Trump']",7,1517.3166666666666,0.0025837235893084,12,0,0,0,0.03285971863160531,-0.36506378650665283,0.054959435,0.42002323,0.5250173,6,1,"{'famous_people': ['Donald Trump'], 'places': ['Mỹ', 'Trung Quốc'], 'events': [], 'organizations': [], 'others': []}",True,True,False,False,1,1
Ông Trump nói xem xét gia hạn cho TikTok thêm 90 ngày,"Chủ nhật, 19/1/2025, 07:36 (GMT+7)",622.0,3.866312684162163,6.151716315010273,1.0,0.0,"['Donald Trump', 'TikTok']",7,1923.4062499999995,0.02332617725184,12,1,0,0,0.02575736478337568,0.2059125155210495,0.25247744,0.046564925,0.7009576,7,0,"{'famous_people': ['Donald Trump', 'TikTok'], 'places': [], 'events': [], 'organizations': [], 'others': []}",True,False,False,False,1,1
Bốn ứng dụng Việt được Apple gợi ý dịp Tết,"Thứ năm, 30/1/2025, 05:00 (GMT+7)",572.0,0.0,0.0,3.5,0.0,"['Habitify', 'Decibel X', 'Fonos', 'Plum Village']",7,1879.0,0.0,10,0,0,0,0.03401465078340958,0.9203552007675171,0.9311172,0.010761993,0.058120806,5,1,"{'famous_people': ['Habitify', 'Decibel X', 'Fonos', 'Plum Village'], 'places': [], 'events': [], 'organizations': [], 'others': []}",True,False,False,False,0,0
Mỹ thắt chặt kiểm soát chip AI trên toàn cầu,"Thứ ba, 14/1/2025, 14:00 (GMT+7)",809.0,4.224532735474765,7.458865301269366,1.0,0.0,"['Mỹ', 'NVIDIA', 'Trí tuệ nhân tạo - AI', 'Kiểm soát xuất khẩu']",7,1923.4062499999995,0.0354328277933038,10,0,0,1,0.034452439577695365,0.014910027384757996,0.12823878,0.113328755,0.7584325,14,1,"{'famous_people': ['NVIDIA'], 'places': ['Mỹ'], 'events': ['Trí tuệ nhân tạo - AI'], 'organizations': [], 'others': ['Kiểm soát xuất khẩu']}",True,True,True,False,1,1
"Công ty bán dẫn Nhật tìm đường cung cấp chip AI cho Apple, Meta","Chủ nhật, 6/4/2025, 09:00 (GMT+7)",438.0,1.1117290226882115,2.3595877025092555,1.0,0.0,"['Nhật Bản', 'Apple Inc.', 'chip AI', 'chip 2 nm', 'Rapidus']",7,291.0,0.0115459231298471,14,0,0,1,0.032142575274086836,0.020196806639432907,0.07054419,0.050347384,0.8791084,9,0,"{'famous_people': ['Rapidus'], 'places': ['Nhật Bản'], 'events': ['chip AI'], 'organizations': [], 'others': ['Apple Inc.', 'chip 2 nm']}",True,True,True,False,1,1
"iPhone 17 Air siêu mỏng nhưng 'phần camera dày 9,5 mm'","Thứ sáu, 14/3/2025, 08:00 (GMT+7)",391.0,4.059793682827491,7.81771839965065,1.0,0.0,"['Apple Inc.', 'iPhone 17', 'iPhone siêu mỏng', 'iPhone 17 Air']",7,844.0,0.0638765091836163,11,1,0,0,0.026334830859277816,0.05667509511113167,0.10742539,0.050750297,0.8418243,8,1,"{'famous_people': [], 'places': [], 'events': ['iPhone 17 Air'], 'organizations': [], 'others': ['Apple Inc.', 'iPhone 17', 'iPhone siêu mỏng']}",False,False,True,False,1,1
Cục trưởng Lê Quang Tự Do: Vietnam GameVerse thay đổi định kiến ngành game Việt,"Thứ sáu, 14/2/2025, 20:30 (GMT+7)",1369.875,0.0,0.0,3.0,0.076220301840545,[],7,1503.5,0.0,15,0,0,0,0.031127320403898914,0.6376433372497559,0.72458714,0.08694382,0.18846905,20,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,0,0
Nên mua sạc dự phòng có dây hay không dây,"Thứ sáu, 31/1/2025, 05:00 (GMT+7)",147.0,2.637210047541738,5.164897954663567,1.0,0.0,"['tư vấn', 'sạc dự phòng']",7,1855.0,0.0128645297558257,10,0,0,0,0.03401465078340958,0.023378055542707443,0.05856763,0.035189573,0.90624285,5,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['tư vấn', 'sạc dự phòng']}",False,False,False,False,1,1
Phong cách DeepSeek 'tương đồng đáng kinh ngạc' với ChatGPT,"Thứ ba, 4/3/2025, 11:33 (GMT+7)",847.0,4.224532735474765,8.785430745730714,1.0,0.0,['DeepSeek'],7,1080.45,0.0690709453201284,10,0,0,0,0.03401465078340958,0.9763136506080627,0.9821169,0.005803238,0.012079874,11,1,"{'famous_people': ['DeepSeek'], 'places': [], 'events': [], 'organizations': [], 'others': []}",True,False,False,False,1,1
Những lưu ý khi chọn mua máy hút ẩm,"Chủ nhật, 2/3/2025, 10:00 (GMT+7)",77.0,2.788682474772222,4.142622583293403,0.0,0.076220301840545,"['kinh nghiệm', 'tư vấn', 'máy hút ẩm', 'công nghệ ngưng tụ']",7,1130.0,0.0147881402641925,9,0,0,0,0.03459211685931171,-0.014207735657691956,0.07714052,0.09134825,0.83151126,10,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['kinh nghiệm', 'tư vấn', 'máy hút ẩm', 'công nghệ ngưng tụ']}",False,False,False,False,1,1
"Giải pháp xử lý sự cố, điều tra số cho doanh nghiệp từ VSEC","Thứ năm, 6/2/2025, 09:00 (GMT+7)",569.0,0.0,0.0,2.0,0.0,"['VSEC', 'Quy trình DFIR', 'điều tra số']",7,1707.0,0.0,14,0,0,0,0.031704786479801045,0.23731495440006256,0.3264109,0.089095935,0.5844932,9,1,"{'famous_people': ['VSEC'], 'places': [], 'events': ['điều tra số'], 'organizations': [], 'others': ['Quy trình DFIR']}",True,False,True,False,0,0
Trường Đại học FPT bắt tay trường top đầu tại thủ phủ bán dẫn,"Thứ bảy, 18/1/2025, 07:06 (GMT+7)",737.0,1.407223424814969,4.708118142480791,1.0,0.0,"['FPT', 'Đại học FPT', 'Bán dẫn', 'Đại học Á Châu']",7,1923.4062499999995,0.0068433170481023,14,0,0,0,0.031704786479801045,0.8589441180229187,0.87433046,0.015386343,0.11028317,7,0,"{'famous_people': ['FPT'], 'places': [], 'events': [], 'organizations': [], 'others': ['Đại học FPT', 'Bán dẫn', 'Đại học Á Châu']}",True,False,False,False,1,1
Những công việc đời thực đầu tiên của robot hình người,"Thứ năm, 27/2/2025, 15:13 (GMT+7)",1032.0,4.224532735474765,8.22418445313471,0.0,0.0,['Robot hình người'],7,1196.7833333333333,0.0644735673651036,11,0,1,0,0.041787775339163766,-0.38791289925575256,0.03421135,0.42212424,0.5436644,15,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Robot hình người']}",False,False,False,False,1,1
Gói cước 5G tại Việt Nam thấp nhất 10.000 đồng,"Thứ hai, 10/3/2025, 12:37 (GMT+7)",769.0,4.224532735474765,8.785430745730714,1.0,0.0,"['công nghệ', '5G', 'Gói cước 5G', 'Giá 5G']",7,935.3833333333332,0.0743891059703854,10,1,1,0,0.03526288756683627,0.048778433352708817,0.084521376,0.035742942,0.8797357,12,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['công nghệ', '5G', 'Gói cước 5G', 'Giá 5G']}",False,False,False,False,1,1
Đề xuất luật hóa quy định bảo vệ dữ liệu vị trí,"Thứ năm, 13/3/2025, 10:17 (GMT+7)",667.0,1.9873141109995491,4.632189845039805,1.0,0.0,"['Bộ Công An', 'dữ liệu cá nhân', 'dữ liệu vị trí', 'Luật Bảo vệ dữ liệu cá nhân']",7,865.7166666666667,0.017173686925972,12,0,0,1,0.0332975074258911,-0.047292690724134445,0.04983535,0.09712804,0.85303664,10,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['Bộ Công An'], 'others': ['dữ liệu cá nhân', 'dữ liệu vị trí', 'Luật Bảo vệ dữ liệu cá nhân']}",False,False,False,True,1,1
CEO Telegram rời Pháp,"Chủ nhật, 16/3/2025, 10:14 (GMT+7)",560.0,0.6983533452331834,0.0,1.0,0.0,"['mạng xã hội', 'Pavel Durov', 'Telegram']",7,793.7666666666667,0.00083930503448,4,0,0,0,0.03747944723882238,-0.11494942754507065,0.12188033,0.23682976,0.6412899,10,0,"{'famous_people': ['Pavel Durov', 'Telegram'], 'places': [], 'events': [], 'organizations': [], 'others': ['mạng xã hội']}",True,False,False,False,1,0
Asus phát triển laptop AI siêu nhẹ,"Thứ tư, 5/3/2025, 16:00 (GMT+7)",1092.0,0.0,0.0,3.0,0.0,"['AsusTek Computer Inc.', 'laptop siêu nhẹ', 'laptop AI']",7,1052.0,0.0,7,0,0,1,0.036184837805401764,0.9737976789474487,0.97872156,0.004923903,0.016354425,16,1,"{'famous_people': [], 'places': [], 'events': ['laptop AI'], 'organizations': [], 'others': ['AsusTek Computer Inc.', 'laptop siêu nhẹ']}",False,False,True,False,0,0
Có nên mua máy giặt mini?,"Thứ tư, 5/3/2025, 19:00 (GMT+7)",158.0,3.039926378673259,4.708118142480791,1.0,0.0,"['kinh nghiệm', 'tư vấn', 'máy giặt mini']",7,1049.0,0.020821996337613,6,0,0,1,0.036762303881303894,-0.6282612681388855,0.020091692,0.648353,0.33155534,19,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['kinh nghiệm', 'tư vấn', 'máy giặt mini']}",False,False,False,False,1,1
Loạt laptop AI hiệu năng cao,"Thứ sáu, 28/2/2025, 08:00 (GMT+7)",726.0,0.0,0.0,3.5,0.0,"['Trí tuệ nhân tạo - AI', 'AMD Ryzen', 'laptop AI']",7,1180.0,0.0,6,0,0,1,0.036762303881303894,0.9834700226783752,0.9871557,0.0036856332,0.009158689,8,1,"{'famous_people': ['AMD Ryzen'], 'places': [], 'events': ['Trí tuệ nhân tạo - AI', 'laptop AI'], 'organizations': [], 'others': []}",True,False,True,False,0,0
"DeepSeek 'chi phí rẻ, nhưng chưa hiệu quả'","Thứ bảy, 8/2/2025, 06:41 (GMT+7)",979.0,4.224532735474765,8.785430745730714,1.0,0.0,"['Trí tuệ nhân tạo - AI', 'AI Trung Quốc', 'DeepSeek']",7,1661.3166666666666,0.0646335004564862,8,0,0,0,0.03516958293521384,-0.027344323694705963,0.08395009,0.11129441,0.8047555,6,0,"{'famous_people': ['DeepSeek'], 'places': [], 'events': ['Trí tuệ nhân tạo - AI', 'AI Trung Quốc'], 'organizations': [], 'others': []}",True,False,True,False,1,1
Apple sắp mất thêm thị phần smartphone ở Trung Quốc,"Thứ hai, 13/1/2025, 05:00 (GMT+7)",324.0,4.103320081253567,7.699156957365628,1.0,0.0,"['Trung Quốc', 'iPhone', 'điện thoại Trung Quốc', 'Apple Inc.']",7,1923.4062499999995,0.0358115009959473,10,0,0,0,0.03401465078340958,-0.12653039395809174,0.07012673,0.19665712,0.73321617,5,1,"{'famous_people': [], 'places': ['Trung Quốc'], 'events': [], 'organizations': [], 'others': ['iPhone', 'điện thoại Trung Quốc', 'Apple Inc.']}",False,True,False,False,1,1
Nên chọn TV nào dễ dùng cho người già?,"Thứ tư, 22/1/2025, 07:00 (GMT+7)",105.0,2.982348452816055,5.382295452358249,0.0,0.0,"['Samsung', 'Sony', 'LG Group (Corporation)', 'TV người lớn tuổi']",7,1923.4062499999995,0.0140415395461813,9,0,0,0,0.03459211685931171,0.16063876450061798,0.18298757,0.022348806,0.7946636,7,1,"{'famous_people': ['Sony'], 'places': [], 'events': [], 'organizations': ['Samsung'], 'others': ['LG Group (Corporation)', 'TV người lớn tuổi']}",True,False,False,True,1,1
